Halaman,Judul,Tautan,Penulis,Tahun,Sitasi,Institusi
5011,PERAN PEMBELAJARAN PPKN DALAM MENUMBUHKAN KESADARAN HAK ASASI MANUSIA (HAM) PADA PESERTA DIDIK DI KELAS VII SMP NEGERI 4 KOTA TERNATE,https://scholar.google.com/scholar?q=+intitle:'PERAN PEMBELAJARAN PPKN DALAM MENUMBUHKAN KESADARAN HAK ASASI MANUSIA (HAM) PADA PESERTA DIDIK DI KELAS VII SMP NEGERI 4 KOTA TERNATE',"SI Hamjah, W Noe, N Rajaloa
Jambura Journal Civic Education 3 (2), 2023",2023,0,"Jambura Journal Civic Education 3 (2), 2023"
5011,Etnomatematika pada penggunaan perhitungan weton tradisi jawa kedua calon mempelai,https://scholar.google.com/scholar?q=+intitle:'Etnomatematika pada penggunaan perhitungan weton tradisi jawa kedua calon mempelai',"F Zahira, IM Rusmana, N Gardenia
Diskusi Panel Nasional Pendidikan Matematika 8, 2022",2022,6,"Diskusi Panel Nasional Pendidikan Matematika 8, 2022"
5011,CHILD'S CONSENT AS A CONDITION IN IMPLEMENTING THE TRANSFER OF PARENTS'ASSETS TO CHILDREN (STUDY IN THE OFFICE OF NOTARY AND LAND DEED DEEDS MAKING OFFICIALS (PPAT) MALANG),https://scholar.google.com/scholar?q=+intitle:'CHILD'S CONSENT AS A CONDITION IN IMPLEMENTING THE TRANSFER OF PARENTS'ASSETS TO CHILDREN (STUDY IN THE OFFICE OF NOTARY AND LAND DEED DEEDS MAKING OFFICIALS (PPAT) MALANG)',"S Sunardi, M Muhibbin, S Adi
International Significance of Notary 3 (1), 65-80, 2023",2023,0,"International Significance of Notary 3 (1), 65-80, 2023"
5011,PENGGUNAAN MULTI CRITERIA DECISION ANALYSIS (MCDA) UNTUK MENENTUKAN MODEL ALTERNATIF KEBIJAKAN PENDIDIKAN LINGKUNGAN (STUDI KASUS DI SD TANGERANG SELATAN),https://scholar.google.com/scholar?q=+intitle:'PENGGUNAAN MULTI CRITERIA DECISION ANALYSIS (MCDA) UNTUK MENENTUKAN MODEL ALTERNATIF KEBIJAKAN PENDIDIKAN LINGKUNGAN (STUDI KASUS DI SD TANGERANG SELATAN)',"L Warlina, E Rusdiyanto, IS Sumartono",0000,0,
5011,PENGARUH INFLASI DAN PRODUK DOMESTIK BRUTO (PDB) TERHADAP TINGKAT SUKU BUNGA RIIL DENGAN MENGGUNAKAN PENDEKATAN TAYLOR RU...,https://scholar.google.com/scholar?q=+intitle:'PENGARUH INFLASI DAN PRODUK DOMESTIK BRUTO (PDB) TERHADAP TINGKAT SUKU BUNGA RIIL DENGAN MENGGUNAKAN PENDEKATAN TAYLOR RU...',"H Wijaya
JURNAL ECOMENT GLOBAL: Kajian Bisnis dan Manajemen 1 (2)",2016,0,JURNAL ECOMENT GLOBAL: Kajian Bisnis dan Manajemen 1 (2)
5011,PENGARUH CONCEPT ATTAINMENT MODEL (CAM) PADA MATERI SISTEM REGULASI PADA MANUSIA TERHADAP KEMAMPUAN BERFIKIR KRITIS DAN PENGUASAAN KONSEP SISWA SMA MUHAMMADIYAH 7 SURABAYA,https://scholar.google.com/scholar?q=+intitle:'PENGARUH CONCEPT ATTAINMENT MODEL (CAM) PADA MATERI SISTEM REGULASI PADA MANUSIA TERHADAP KEMAMPUAN BERFIKIR KRITIS DAN PENGUASAAN KONSEP SISWA SMA MUHAMMADIYAH 7 SURABAYA',"ANA RODIYAH, Y Gayatri, IR Daesusi
Universitas Muhammadiyah Surabaya, 2016",2016,0,"Universitas Muhammadiyah Surabaya, 2016"
5011,Pengaruh Kemajuan Teknologi terhadap Karakter Peduli Sosial Siswa Sekolah Dasar,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Kemajuan Teknologi terhadap Karakter Peduli Sosial Siswa Sekolah Dasar',"FA Putri, GN Insani, MH Arifin, Y Wahyuningsih
Jurnal Pendidikan Tambusai 6 (1), 4351-4354, 2022",2022,5,"Jurnal Pendidikan Tambusai 6 (1), 4351-4354, 2022"
5012,Perilaku pemilihan makanan jajanan pada anak usia sekolah di Aceh Besar,https://scholar.google.com/scholar?q=+intitle:'Perilaku pemilihan makanan jajanan pada anak usia sekolah di Aceh Besar',"R Fahleni, T Tahlil
JIM FKep 1 (1), 1-6, 2016",2016,14,"JIM FKep 1 (1), 1-6, 2016"
5012,Benefits Of Dynamic Load On Four Wheel Vehicles As Renewable Energy Sources Substituting For Oil Fuel (OF),https://scholar.google.com/scholar?q=+intitle:'Benefits Of Dynamic Load On Four Wheel Vehicles As Renewable Energy Sources Substituting For Oil Fuel (OF)',"S.Ka'ka, R.Tandioga, A.Tangkemanda
International Journal of Basic And Apllied Science IJBAS-IJENS 2 (April 2017 …, 2017",2017,0,"International Journal of Basic And Apllied Science IJBAS-IJENS 2 (April 2017 …, 2017"
5012,"Pemberian Kredit PT. BTPN Syariah, Tbk. Dalam Pendapatan Pedagang Kecil Wilayah Batununggal Kota Bandung","https://scholar.google.com/scholar?q=+intitle:'Pemberian Kredit PT. BTPN Syariah, Tbk. Dalam Pendapatan Pedagang Kecil Wilayah Batununggal Kota Bandung'","M Juwita, R Rahmayanti
Jurnal Inovasi Masyarakat 2 (2), 125-136, 2022",2022,0,"Jurnal Inovasi Masyarakat 2 (2), 125-136, 2022"
5012,Jurnal kajian Bali,https://scholar.google.com/scholar?q=+intitle:'Jurnal kajian Bali',"NMP Bestari, NW Widhiasthini
Jurnal Kajian Bali (Journal of Bali Studies) 13 (02), 388-409, 2023",2023,4,"Jurnal Kajian Bali (Journal of Bali Studies) 13 (02), 388-409, 2023"
5012,Identification of a semi-quantitative risk assessment model to classify companies that produce raw milk and define control strategies.,https://scholar.google.com/scholar?q=+intitle:'Identification of a semi-quantitative risk assessment model to classify companies that produce raw milk and define control strategies.',"V Cibin, F Barrucci, A Ricci, A Ferronato, G Pozza, N Ferr, K Capello, ...
XII Congresso Nazionale SI Di. LV, Genova, Italia, 27-29 ottobre 2010, 113-114, 2010",2010,0,"XII Congresso Nazionale SI Di. LV, Genova, Italia, 27-29 ottobre 2010, 113-114, 2010"
5012,Peran tradisi boteng tunggul dalam memperkuat civic culture masyarakat adat lombok,https://scholar.google.com/scholar?q=+intitle:'Peran tradisi boteng tunggul dalam memperkuat civic culture masyarakat adat lombok',"HA Hasibuan, E Simatupang
Jurnal Kewarganegaraan 18 (1), 19, 2021",2021,10,"Jurnal Kewarganegaraan 18 (1), 19, 2021"
5012,Analisis Ketidaksesuaian Upah Buruh Dengan Perbandingan Upah Minimum Regional,https://scholar.google.com/scholar?q=+intitle:'Analisis Ketidaksesuaian Upah Buruh Dengan Perbandingan Upah Minimum Regional',"OD Ardiana, D Azzahra, MS Putri, S Satino
Madani: Jurnal Ilmiah Multidisiplin 2 (6), 2024",2024,0,"Madani: Jurnal Ilmiah Multidisiplin 2 (6), 2024"
5012,Pengukuran Kualitas Hidup Pasien Diabetes Melitus Tipe 2 Menggunakan Instrumen Diabetes Quality Of Life Clinical Trial Questionnaire (DQLCTQ),https://scholar.google.com/scholar?q=+intitle:'Pengukuran Kualitas Hidup Pasien Diabetes Melitus Tipe 2 Menggunakan Instrumen Diabetes Quality Of Life Clinical Trial Questionnaire (DQLCTQ)',"S Nurhaliza, NU Purwanti, MA Yuswar
Journal Syifa Sciences and Clinical Research 4 (2), 2022",2022,1,"Journal Syifa Sciences and Clinical Research 4 (2), 2022"
5012,The Analysis of Fishculture Bussiness of Sangkuriang Catfish (Clarias SP) in Bersatu Group Kelurahan Tanjung Pauh West Payakumbuh Subdistrict West Sumatera Province,https://scholar.google.com/scholar?q=+intitle:'The Analysis of Fishculture Bussiness of Sangkuriang Catfish (Clarias SP) in Bersatu Group Kelurahan Tanjung Pauh West Payakumbuh Subdistrict West Sumatera Province',"F Florina, H Hendrik, H Hamid
Jurnal Online Mahasiswa Fakultas Perikanan dan Ilmu Kelautan Universitas …, 0",0000,0,"Jurnal Online Mahasiswa Fakultas Perikanan dan Ilmu Kelautan Universitas …, 0"
5012,Correlation Between Perception Toward Parents' Authoritarian and Ability to Emphatize with Tendency of Bulying Behavior on Teenagers,https://scholar.google.com/scholar?q=+intitle:'Correlation Between Perception Toward Parents' Authoritarian and Ability to Emphatize with Tendency of Bulying Behavior on Teenagers',"MG MG Adiyanti
Jurnal Psikologi 7 (2), 106-118",2011,0,"Jurnal Psikologi 7 (2), 106-118"
5013,Pengaruh perbedaan konsentrasi gelatin terhadap sifat fisikokimia dan organoleptik snackbar beras merah,https://scholar.google.com/scholar?q=+intitle:'Pengaruh perbedaan konsentrasi gelatin terhadap sifat fisikokimia dan organoleptik snackbar beras merah',"IAPR Pradnyasari, E Setijawati
Jurnal Teknologi Pangan dan Gizi 18 (1), 58-63",2019,0,"Jurnal Teknologi Pangan dan Gizi 18 (1), 58-63"
5013,Rancang Bangun Over Current Relay Pada Simulator Gardu Induk 70/20 kV Menggunakan PLC dan HMI,https://scholar.google.com/scholar?q=+intitle:'Rancang Bangun Over Current Relay Pada Simulator Gardu Induk 70/20 kV Menggunakan PLC dan HMI',"SS Isti Fauziah, Kartono Wijayanto
Prosiding 12th Industrial Research Workshop and National Seminar (IRWNS) 1 …, 2021",2021,1,"Prosiding 12th Industrial Research Workshop and National Seminar (IRWNS) 1 …, 2021"
5013,Comparative Study of Silampari Kayangan Tinggi Dance and Sambut Silampari Dance at Lubuklinggau City,https://scholar.google.com/scholar?q=+intitle:'Comparative Study of Silampari Kayangan Tinggi Dance and Sambut Silampari Dance at Lubuklinggau City',"N Levia
International Conference On Social Studies, Globalisation And Technology …, 2020",2020,0,"International Conference On Social Studies, Globalisation And Technology …, 2020"
5013,Assessing Moodle as Learning Management System Platform for English Course Based TOEFL,https://scholar.google.com/scholar?q=+intitle:'Assessing Moodle as Learning Management System Platform for English Course Based TOEFL',"A Irfan Syamsuddin
International Journal of Computer Trends and Technology 18 (6), 2014",2014,16,"International Journal of Computer Trends and Technology 18 (6), 2014"
5013,Activated sludge models ASM1,https://scholar.google.com/scholar?q=+intitle:'Activated sludge models ASM1',"M Henze, W Gujer, T Mino, MCM Van Loosdrecht
ASM2, ASM2d and ASM3 1",2000,212,"ASM2, ASM2d and ASM3 1"
5013,PENGARUH MEKANISME GOOD CORPORATE GOVERNANCE DAN KARAKTERISTIK PERUSAHAAN TERHADAP VOLUNTARY DISCLOSURE,https://scholar.google.com/scholar?q=+intitle:'PENGARUH MEKANISME GOOD CORPORATE GOVERNANCE DAN KARAKTERISTIK PERUSAHAAN TERHADAP VOLUNTARY DISCLOSURE',"RF KUSUMO, L Fujianti, H Freddy",2019,0,
5013,"Analisis farmakoekonomi saintifikasi jamu antihipertensi, antihiperglikemia, antihiper-kolesterolemia, dan antihiperurisemia","https://scholar.google.com/scholar?q=+intitle:'Analisis farmakoekonomi saintifikasi jamu antihipertensi, antihiperglikemia, antihiper-kolesterolemia, dan antihiperurisemia'","RM Febriyanti, I Maesaroh
IJPST 1 (2), 39-46, 2014",2014,7,"IJPST 1 (2), 39-46, 2014"
5013,Pengaruh Struktur Modal dan Likuiditas Terhadap Profitabilitas Perusahaan Sektor Perbankan yang Terdaftar di Bursa Efek Indonesia pada Tahun 2021-2022,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Struktur Modal dan Likuiditas Terhadap Profitabilitas Perusahaan Sektor Perbankan yang Terdaftar di Bursa Efek Indonesia pada Tahun 2021-2022',"Z Ajrina, IC Inosenshia, A Adi, M Ardiansyah, NA Basmar
YUME: Journal of Management 6 (2), 2023",2023,1,"YUME: Journal of Management 6 (2), 2023"
5013,Environmental based social studies learning reconstruction in developing social skills during the COVID-19 pandemic,https://scholar.google.com/scholar?q=+intitle:'Environmental based social studies learning reconstruction in developing social skills during the COVID-19 pandemic',"B Indrianisari, AS Priyanto
JESS (Journal of Educational Social Studies) 11 (1), 18-27, 2022",2022,2,"JESS (Journal of Educational Social Studies) 11 (1), 18-27, 2022"
5013,"Penelitian dengan judul"" Faktor Resiko yang Berhubungan dengan Penyakit Tuberkolosis: Cohort Study Penderita Tuberkolosis dan Kontak Serumah""","https://scholar.google.com/scholar?q=+intitle:'Penelitian dengan judul"" Faktor Resiko yang Berhubungan dengan Penyakit Tuberkolosis: Cohort Study Penderita Tuberkolosis dan Kontak Serumah""'","L Dewanti
Fakultas Kedokteran UNAIR, 2022",2022,0,"Fakultas Kedokteran UNAIR, 2022"
5014,Ma’âyir Al-Adawât Al-Taqwîmiyah Li Al-Kitâb Al-Madrasî Li Al-Lughah Al-‘Arabiyah Li Al-Indûnîsiyîn: Dirâsah Binâiyah Takâmuliyah,https://scholar.google.com/scholar?q=+intitle:'Ma’âyir Al-Adawât Al-Taqwîmiyah Li Al-Kitâb Al-Madrasî Li Al-Lughah Al-‘Arabiyah Li Al-Indûnîsiyîn: Dirâsah Binâiyah Takâmuliyah',"T Pransiska, SA Widodo
Arabiyat: Jurnal Pendidikan Bahasa Arab dan Kebahasaaraban 8 (1), 138-156, 2021",2021,3,"Arabiyat: Jurnal Pendidikan Bahasa Arab dan Kebahasaaraban 8 (1), 138-156, 2021"
5014,Diskussionen schiitischer Gelehrter über juristische Grundlagen von Legalität in der frühen Safawidenzeit. Das Beispiel der Abhandlungen über das Freitagsgebet …,https://scholar.google.com/scholar?q=+intitle:'Diskussionen schiitischer Gelehrter über juristische Grundlagen von Legalität in der frühen Safawidenzeit. Das Beispiel der Abhandlungen über das Freitagsgebet …',"R Lohlker
Wiener Zeitschrift für die Kunde des Morgenlandes 101, 568-569",2011,0,"Wiener Zeitschrift für die Kunde des Morgenlandes 101, 568-569"
5014,Penerapan pengolahan limbah secara elektrokoagulasi pada limbar cair dari pusat perbelanjaan di Kota Malang,https://scholar.google.com/scholar?q=+intitle:'Penerapan pengolahan limbah secara elektrokoagulasi pada limbar cair dari pusat perbelanjaan di Kota Malang',"K Sa'diyah, S Susanto, WS Witasari, NANO Ayuningtyas, PN Tavia
Journal of Sustainable Community Development 3 (1), 31-37, 2025",2025,0,"Journal of Sustainable Community Development 3 (1), 31-37, 2025"
5014,Identifikasi Keanekaragaman Alga Makroskopis di Kawasan Pulau Cingkuak Pesisir Selatan,https://scholar.google.com/scholar?q=+intitle:'Identifikasi Keanekaragaman Alga Makroskopis di Kawasan Pulau Cingkuak Pesisir Selatan',"I Darmayanti, M Yulianti, PNW Danissih, R Fitri
Prosiding Seminar Nasional Biologi 3 (1), 924-932, 2023",2023,0,"Prosiding Seminar Nasional Biologi 3 (1), 924-932, 2023"
5014,PEMANFAATAN INSTAGRAM SEBAGAI SARANA KOMUNIKASI DAKWAH PADA KOMUNITAS PROJECT DAKWAH KECAMATAN MANGGALA KOTA MAKASSAR,https://scholar.google.com/scholar?q=+intitle:'PEMANFAATAN INSTAGRAM SEBAGAI SARANA KOMUNIKASI DAKWAH PADA KOMUNITAS PROJECT DAKWAH KECAMATAN MANGGALA KOTA MAKASSAR',"SNA Asapa, HM Ishaq, A Hasriani, N Abdullah
Retorika: Jurnal Komunikasi, Sosial dan Ilmu Politik 1 (4), 205-211, 2024",2024,0,"Retorika: Jurnal Komunikasi, Sosial dan Ilmu Politik 1 (4), 205-211, 2024"
5014,The effect of STEM interest base on family background for secondary student,https://scholar.google.com/scholar?q=+intitle:'The effect of STEM interest base on family background for secondary student',"NC Siregar, R Rosli
Journal of Physics: Conference Series 1806 (1), 012217, 2021",2021,4,"Journal of Physics: Conference Series 1806 (1), 012217, 2021"
5014,"The Relevance of Biology Material to Indigenous Knowledge in the Bau nyale Tradition in Kute, Central Lombok","https://scholar.google.com/scholar?q=+intitle:'The Relevance of Biology Material to Indigenous Knowledge in the Bau nyale Tradition in Kute, Central Lombok'","XZA Hidayat, M Nanisfi, Y Andayani, L Japa
Journal of Classroom Action Research 6 (2), 442-452, 2024",2024,0,"Journal of Classroom Action Research 6 (2), 442-452, 2024"
5014,KEPUTUSAN PETANI DALAM USAHATANI PADI ORGANIK DI KABUPATEN BANTUL,https://scholar.google.com/scholar?q=+intitle:'KEPUTUSAN PETANI DALAM USAHATANI PADI ORGANIK DI KABUPATEN BANTUL',"T Triyono
Agridevina: Berkala Ilmiah Agribisnis 3 (1), 1-3, 2014",2014,0,"Agridevina: Berkala Ilmiah Agribisnis 3 (1), 1-3, 2014"
5014,Developing Community’s Sense of Belonging in Building Bahari Community Center (RPTRA) in South Jakarta,https://scholar.google.com/scholar?q=+intitle:'Developing Community’s Sense of Belonging in Building Bahari Community Center (RPTRA) in South Jakarta',"E Permanasari, S Sahid, R Purisari
International Journal of Built Environment and Scientific Research 3 (2), 63-70, 2019",2019,1,"International Journal of Built Environment and Scientific Research 3 (2), 63-70, 2019"
5014,Untersuchungen zu mutmasslichen Pathogenitätsfaktoren von Streptococcus suis,https://scholar.google.com/scholar?q=+intitle:'Untersuchungen zu mutmasslichen Pathogenitätsfaktoren von Streptococcus suis',"SIO Salasia
Justus-Liebig-Universität Giessen",1994,5,Justus-Liebig-Universität Giessen
5015,Kajian Gaya Hidup Hedonisme Masyarakat Desa Tateli Tiga Kecamatan Mandolang Kabupaten Minahasa,https://scholar.google.com/scholar?q=+intitle:'Kajian Gaya Hidup Hedonisme Masyarakat Desa Tateli Tiga Kecamatan Mandolang Kabupaten Minahasa',"F Doloy, FFCMT Tasik, BJ Mokalu
HOLISTIK, Journal Of Social and Culture, 2020",2020,1,"HOLISTIK, Journal Of Social and Culture, 2020"
5015,Optimal Detection of Acute Lymphoblastic Leukemia Using Deep Transfer Learning Model,https://scholar.google.com/scholar?q=+intitle:'Optimal Detection of Acute Lymphoblastic Leukemia Using Deep Transfer Learning Model',"RAM Fata, ID Irawati, S Hadiyoso
Revue d'Intelligence Artificielle 37 (3), 577, 2023",2023,0,"Revue d'Intelligence Artificielle 37 (3), 577, 2023"
5015,Evaluation of the Inclusive Education Implementation in Public Elementary School of DKI Jakarta Province,https://scholar.google.com/scholar?q=+intitle:'Evaluation of the Inclusive Education Implementation in Public Elementary School of DKI Jakarta Province',"R Bagaskorowati
International Journal of Science and Research (IJSR) - Index Copernicus …, 2017",2017,2,"International Journal of Science and Research (IJSR) - Index Copernicus …, 2017"
5015,Validity and Practicality of Student Worksheets on Waves and Sounds for Junior High School Students,https://scholar.google.com/scholar?q=+intitle:'Validity and Practicality of Student Worksheets on Waves and Sounds for Junior High School Students',"ZL Azmi, A Fathurohman, L Marlina
Jurnal Penelitian Pendidikan IPA 8 (4), 2058-2064, 2022",2022,5,"Jurnal Penelitian Pendidikan IPA 8 (4), 2058-2064, 2022"
5015,PEER REVIEW: Pengaruh Pemberian Beberapa Macam Bokashi Terhadap Pertumbuhan dan Hasil Tanaman Tomat (Lycopersicum esculentum Mil) di Polybag,https://scholar.google.com/scholar?q=+intitle:'PEER REVIEW: Pengaruh Pemberian Beberapa Macam Bokashi Terhadap Pertumbuhan dan Hasil Tanaman Tomat (Lycopersicum esculentum Mil) di Polybag',"N Soverda
Pengaruh Pemberian Beberapa Macam Bokashi Terhadap Pertumbuhan dan Hasil …",0000,0,Pengaruh Pemberian Beberapa Macam Bokashi Terhadap Pertumbuhan dan Hasil …
5015,Gangguan Neurologis Pasca Malaria Serebral,https://scholar.google.com/scholar?q=+intitle:'Gangguan Neurologis Pasca Malaria Serebral',"R Ekawati, Y Nurdian",2017,2,
5015,Redesain Kantor Bupati Pasaman Denagan Pendektan Budaya Padang,https://scholar.google.com/scholar?q=+intitle:'Redesain Kantor Bupati Pasaman Denagan Pendektan Budaya Padang',"IY Husna, AD Purnomo, KP Amelia
eProceedings of Art & Design 8 (6), 2021",2021,0,"eProceedings of Art & Design 8 (6), 2021"
5015,Psikologi Belajar Bahasa dalam Berbagai Aspek,https://scholar.google.com/scholar?q=+intitle:'Psikologi Belajar Bahasa dalam Berbagai Aspek',"S Gumiandari
Peer Review Buku, 2015",2015,0,"Peer Review Buku, 2015"
5015,Infrastructure and contamination of the physical environment in three Bangladeshi hospitals: putting infection control into context,https://scholar.google.com/scholar?q=+intitle:'Infrastructure and contamination of the physical environment in three Bangladeshi hospitals: putting infection control into context',"NA Rimi, R Sultana, SP Luby, MS Islam, M Uddin, MJ Hossain, RU Zaman, ...
PloS one 9 (2)",2014,34,PloS one 9 (2)
5015,"PENGARUH BUDAYA ORGANISASI, PENEMPATAN PEGAWAI DAN URAIAN TUGAS TERHADAP KINERJA PEGAWAI PADA BALAI TAMAN NASIONAL SEMBILANG KEMENTERIAN KEHUTANAN","https://scholar.google.com/scholar?q=+intitle:'PENGARUH BUDAYA ORGANISASI, PENEMPATAN PEGAWAI DAN URAIAN TUGAS TERHADAP KINERJA PEGAWAI PADA BALAI TAMAN NASIONAL SEMBILANG KEMENTERIAN KEHUTANAN'","R Effendi, H Sutmantoro",0000,0,
5016,The study of acid leaching and electrodeposition method to enhance Pb recovery from galena concentrate,https://scholar.google.com/scholar?q=+intitle:'The study of acid leaching and electrodeposition method to enhance Pb recovery from galena concentrate',"W Dahani, R Sundari, S Somali, I Marwanza, EF Ayungray
World Journal of Chemical and Pharmaceutical Sciences 2 (1), 2024",2024,0,"World Journal of Chemical and Pharmaceutical Sciences 2 (1), 2024"
5016,ANALISIS KINERJA GATE PADA TERMINAL KEBERANGKATAN DOMESTIK DI BANDAR UDARA INTERNASIONAL SULTAN HASANUDDIN,https://scholar.google.com/scholar?q=+intitle:'ANALISIS KINERJA GATE PADA TERMINAL KEBERANGKATAN DOMESTIK DI BANDAR UDARA INTERNASIONAL SULTAN HASANUDDIN',"SA Adisasmita, S Rauf, Y Litha",0000,0,
